regime,trace_index,trace_id,profile,model,intervals,events,nll_total,nll_per_interval
id,9,id-0009,robust,gru_dt,85,69,50.72900107860401,0.5968117773953413
id,9,id-0009,robust,lstm_dt,85,69,50.53260810795729,0.594501271858321
id,9,id-0009,robust,mlp_dt,85,69,49.742048235177656,0.5852005674726783
id,9,id-0009,robust,gru_param_matched,85,69,49.65174585101677,0.5841381864825502
id,9,id-0009,robust,constant,85,69,55.3421974813876,0.6510846762516188
id,10,id-0010,fast,cfc,85,89,50.85415372914507,0.5982841615193537
id,10,id-0010,fast,gru_dt,85,89,48.42372145971193,0.5696908407024933
id,10,id-0010,fast,lstm_dt,85,89,49.268486021608794,0.5796292473130447
id,10,id-0010,fast,mlp_dt,85,89,57.270714567139954,0.6737731125545877
id,10,id-0010,fast,gru_param_matched,85,89,48.191015924256874,0.5669531285206691
id,10,id-0010,fast,constant,85,89,82.12008586828165,0.9661186572739018
id,11,id-0011,robust,cfc,88,53,52.1574211579092,0.5926979677035136
id,11,id-0011,robust,gru_dt,88,53,52.322280768030424,0.594571372363982
id,11,id-0011,robust,lstm_dt,88,53,53.71562823985571,0.6104048663619968
id,11,id-0011,robust,mlp_dt,88,53,59.79986764090485,0.6795439504648279
id,11,id-0011,robust,gru_param_matched,88,53,52.638978601232594,0.5981702113776431
id,11,id-0011,robust,constant,88,53,71.6824758646113,0.814573589370583
id,12,id-0012,fast,cfc,88,87,29.091129676309034,0.3305810190489663
id,12,id-0012,fast,gru_dt,88,87,29.97167276019342,0.3405871904567434
id,12,id-0012,fast,lstm_dt,88,87,30.183771915062096,0.3429974081257056
id,12,id-0012,fast,mlp_dt,88,87,33.40145951903902,0.3795620399890798
id,12,id-0012,fast,gru_param_matched,88,87,28.891344527384224,0.3283107332657298
id,12,id-0012,fast,constant,88,87,48.425133161281266,0.5502856041054689
id,13,id-0013,robust,cfc,88,72,43.58210880056219,0.4952512363700249
id,13,id-0013,robust,gru_dt,88,72,44.528534118103806,0.5060060695239069
id,13,id-0013,robust,lstm_dt,88,72,45.267462965028656,0.514402988238962
id,13,id-0013,robust,mlp_dt,88,72,48.01606053463501,0.5456370515299432
id,13,id-0013,robust,gru_param_matched,88,72,45.681536495563336,0.5191083692677652
id,13,id-0013,robust,constant,88,72,53.29007919482819,0.6055690817594113
id,14,id-0014,fast,cfc,89,69,50.01101824659844,0.5619215533325668
id,14,id-0014,fast,gru_dt,89,69,51.352714839252656,0.5769967959466591
id,14,id-0014,fast,lstm_dt,89,69,53.639108619198915,0.6026866136988642
id,14,id-0014,fast,mlp_dt,89,69,54.97635445524217,0.6177118478117098
id,14,id-0014,fast,gru_param_matched,89,69,51.8595805770636,0.5826919165962202
id,14,id-0014,fast,constant,89,69,55.342197380856504,0.6218224424815337
id,15,id-0015,robust,cfc,87,59,49.752425315931106,0.5718669576543806
id,15,id-0015,robust,gru_dt,87,59,52.77506588543824,0.6066099527061867
id,15,id-0015,robust,lstm_dt,87,59,53.26192446085917,0.6122060282857376
id,15,id-0015,robust,mlp_dt,87,59,54.50049139061259,0.6264424297771561
id,15,id-0015,robust,gru_param_matched,87,59,53.81697333667339,0.6185859004215333
id,15,id-0015,robust,constant,87,59,62.182592350765375,0.7147424408133951
id,16,id-0016,fast,cfc,94,108,22.419074020211333,0.23850078744905673
id,16,id-0016,fast,gru_dt,94,108,22.409557884474793,0.2383995519624978
id,16,id-0016,fast,lstm_dt,94,108,22.186941363643157,0.23603129110258678
id,16,id-0016,fast,mlp_dt,94,108,26.926333788928538,0.28645035945668657
id,16,id-0016,fast,gru_param_matched,94,108,23.45784236871108,0.24955151456075617
id,16,id-0016,fast,constant,94,108,34.060304870527176,0.3623436688353955
id,17,id-0017,robust,cfc,93,50,48.137473243146104,0.5176072391736141
id,17,id-0017,robust,gru_dt,93,50,49.4255196397027,0.5314572004269107
id,17,id-0017,robust,lstm_dt,93,50,49.32489137619652,0.5303751760881346
id,17,id-0017,robust,mlp_dt,93,50,51.81915743551736,0.5571952412421222
id,17,id-0017,robust,gru_param_matched,93,50,48.38673397128797,0.5202874620568598
id,17,id-0017,robust,constant,93,50,62.94330087290318,0.6768096868054105
id,18,id-0018,fast,cfc,88,118,7.58098379889022,0.08614754316920704
id,18,id-0018,fast,gru_dt,88,118,8.564376475328693,0.09732245994691696
id,18,id-0018,fast,lstm_dt,88,118,7.763147891981763,0.08821758968161095
id,18,id-0018,fast,mlp_dt,88,118,13.124861941666092,0.14914615842802378
id,18,id-0018,fast,gru_param_matched,88,118,8.136077742578053,0.09245542889293241
id,18,id-0018,fast,constant,88,118,38.01120316213067,0.43194549047875763
id,19,id-0019,robust,cfc,93,68,51.075959355553806,0.549203864038213
id,19,id-0019,robust,gru_dt,93,68,52.813089168361664,0.5678826792296953
id,19,id-0019,robust,lstm_dt,93,68,52.58247894154307,0.5654029993714309
id,19,id-0019,robust,mlp_dt,93,68,52.85014678291287,0.5682811482033642
id,19,id-0019,robust,gru_param_matched,93,68,52.58098868963366,0.5653869751573511
id,19,id-0019,robust,constant,93,68,61.42188339299282,0.6604503590644389
paired_sparse,0,paired-sparse-id-0000,fast,cfc,39,97,53.76595963956255,1.378614349732373
paired_sparse,0,paired-sparse-id-0000,fast,gru_dt,39,97,57.846830277112964,1.483252058387512
paired_sparse,0,paired-sparse-id-0000,fast,lstm_dt,39,97,58.80140776393255,1.5077284042033987
paired_sparse,0,paired-sparse-id-0000,fast,mlp_dt,39,97,55.22658959163525,1.4160663997855194
paired_sparse,0,paired-sparse-id-0000,fast,gru_param_matched,39,97,56.02264508812166,1.4364780791826068
paired_sparse,0,paired-sparse-id-0000,fast,constant,39,97,60.460830941727316,1.5502777164545465
paired_sparse,1,paired-sparse-id-0001,robust,cfc,32,60,53.94985555196523,1.6859329859989134
paired_sparse,1,paired-sparse-id-0001,robust,gru_dt,32,60,54.31669373205193,1.6973966791266228
paired_sparse,1,paired-sparse-id-0001,robust,lstm_dt,32,60,53.49771178648011,1.6718034933275034
paired_sparse,1,paired-sparse-id-0001,robust,mlp_dt,32,60,54.6570895949083,1.7080340498408844
paired_sparse,1,paired-sparse-id-0001,robust,gru_param_matched,32,60,53.60849880709901,1.675265587721844
paired_sparse,1,paired-sparse-id-0001,robust,constant,32,60,56.10290600352541,1.7532158126101691
paired_sparse,2,paired-sparse-id-0002,fast,cfc,44,76,53.330408289990984,1.2120547338634315
paired_sparse,2,paired-sparse-id-0002,fast,gru_dt,44,76,54.47206423123396,1.2380014598007718
paired_sparse,2,paired-sparse-id-0002,fast,lstm_dt,44,76,54.421366910019124,1.2368492479549802
paired_sparse,2,paired-sparse-id-0002,fast,mlp_dt,44,76,54.40956202468071,1.2365809551063798
paired_sparse,2,paired-sparse-id-0002,fast,gru_param_matched,44,76,54.04616898691013,1.2283220224297757
paired_sparse,2,paired-sparse-id-0002,fast,constant,44,76,55.949568442482935,1.2715811009655213
paired_sparse,3,paired-sparse-id-0003,robust,cfc,44,64,54.524297913555586,1.2391885889444452
paired_sparse,3,paired-sparse-id-0003,robust,gru_dt,44,64,53.67836422983105,1.219962823405251
paired_sparse,3,paired-sparse-id-0003,robust,lstm_dt,44,64,54.8165087269939,1.2458297437953159
paired_sparse,3,paired-sparse-id-0003,robust,mlp_dt,44,64,53.546926576612925,1.2169756040139301
paired_sparse,3,paired-sparse-id-0003,robust,gru_param_matched,44,64,53.32580818218735,1.2119501859588035
paired_sparse,3,paired-sparse-id-0003,robust,constant,44,64,64.1580408179822,1.4581372913177773
paired_sparse,4,paired-sparse-id-0004,fast,cfc,41,102,52.162011145204644,1.272244174273284
paired_sparse,4,paired-sparse-id-0004,fast,gru_dt,41,102,53.57633713080444,1.3067399300196205
paired_sparse,4,paired-sparse-id-0004,fast,lstm_dt,41,102,52.60290182505984,1.2829976054892644
paired_sparse,4,paired-sparse-id-0004,fast,mlp_dt,41,102,49.868792438051635,1.2163120106841863
paired_sparse,4,paired-sparse-id-0004,fast,gru_param_matched,41,102,55.63922583076881,1.3570542885553367
paired_sparse,4,paired-sparse-id-0004,fast,constant,41,102,59.74712714566676,1.4572470035528478
paired_sparse,5,paired-sparse-id-0005,robust,cfc,41,54,56.42830339040169,1.376300082692724
paired_sparse,5,paired-sparse-id-0005,robust,gru_dt,41,54,57.0870343869245,1.3923666923640121
paired_sparse,5,paired-sparse-id-0005,robust,lstm_dt,41,54,57.289149587409604,1.3972963314002342
paired_sparse,5,paired-sparse-id-0005,robust,mlp_dt,41,54,56.05664950896166,1.3672353538771138
paired_sparse,5,paired-sparse-id-0005,robust,gru_param_matched,41,54,56.9139427102977,1.3881449441536025
paired_sparse,5,paired-sparse-id-0005,robust,constant,41,54,60.20714252637871,1.4684668908872855
paired_sparse,6,paired-sparse-id-0006,fast,cfc,50,122,21.863494908286217,0.43726989816572437
paired_sparse,6,paired-sparse-id-0006,fast,gru_dt,50,122,23.134381951984125,0.4626876390396825
paired_sparse,6,paired-sparse-id-0006,fast,lstm_dt,50,122,23.05478147211988,0.4610956294423976
paired_sparse,6,paired-sparse-id-0006,fast,mlp_dt,50,122,21.8227520441369,0.436455040882738
paired_sparse,6,paired-sparse-id-0006,fast,gru_param_matched,50,122,23.35965703434232,0.46719314068684636
paired_sparse,6,paired-sparse-id-0006,fast,constant,50,122,51.46198465760918,1.0292396931521837
paired_sparse,7,paired-sparse-id-0007,robust,cfc,45,50,50.05892079533255,1.112420462118501
paired_sparse,7,paired-sparse-id-0007,robust,gru_dt,45,50,49.57350603485261,1.1016334674411692
paired_sparse,7,paired-sparse-id-0007,robust,lstm_dt,45,50,50.53542737872846,1.1230094973050768
paired_sparse,7,paired-sparse-id-0007,robust,mlp_dt,45,50,48.23287717185625,1.071841714930139
paired_sparse,7,paired-sparse-id-0007,robust,gru_param_matched,45,50,49.0283161814265,1.0895181373650333
paired_sparse,7,paired-sparse-id-0007,robust,constant,45,50,62.943300169185484,1.3987400037596773
paired_sparse,8,paired-sparse-id-0008,fast,cfc,41,71,43.181336647000165,1.0532033328536625
paired_sparse,8,paired-sparse-id-0008,fast,gru_dt,41,71,41.82673400868643,1.020164244114303
paired_sparse,8,paired-sparse-id-0008,fast,lstm_dt,41,71,42.42511728128001,1.0347589580800003
paired_sparse,8,paired-sparse-id-0008,fast,mlp_dt,41,71,45.13060982957532,1.1007465812091541
paired_sparse,8,paired-sparse-id-0008,fast,gru_param_matched,41,71,43.481345178502224,1.0605206141098102
paired_sparse,8,paired-sparse-id-0008,fast,constant,41,71,48.578471392531085,1.1848407656714899
paired_sparse,9,paired-sparse-id-0009,robust,cfc,42,69,56.44001819158484,1.3438099569424962
paired_sparse,9,paired-sparse-id-0009,robust,gru_dt,42,69,56.505913004009216,1.3453788810478384
paired_sparse,9,paired-sparse-id-0009,robust,lstm_dt,42,69,57.05627187803216,1.3584826637626706
paired_sparse,9,paired-sparse-id-0009,robust,mlp_dt,42,69,54.38725410595505,1.2949346215703583
paired_sparse,9,paired-sparse-id-0009,robust,gru_param_matched,42,69,56.6611058053546,1.349073947746538
paired_sparse,9,paired-sparse-id-0009,robust,constant,42,69,55.342197179794304,1.317671361423674
paired_sparse,10,paired-sparse-id-0010,fast,cfc,36,89,58.28272447348083,1.618964568707801
paired_sparse,10,paired-sparse-id-0010,fast,gru_dt,36,89,58.946389093064724,1.6373996970295757
paired_sparse,10,paired-sparse-id-0010,fast,lstm_dt,36,89,56.0063993993541,1.555733316648725
paired_sparse,10,paired-sparse-id-0010,fast,mlp_dt,36,89,61.258845272747486,1.7016345909096524
paired_sparse,10,paired-sparse-id-0010,fast,gru_param_matched,36,89,58.26912407159752,1.6185867797665976
paired_sparse,10,paired-sparse-id-0010,fast,constant,36,89,82.12008569235223,2.281113491454229
paired_sparse,11,paired-sparse-id-0011,robust,cfc,31,53,59.166635792133974,1.9086011545849668
paired_sparse,11,paired-sparse-id-0011,robust,gru_dt,31,53,60.54844319320385,1.9531755868775436
paired_sparse,11,paired-sparse-id-0011,robust,lstm_dt,31,53,60.73283241671428,1.959123626345622
paired_sparse,11,paired-sparse-id-0011,robust,mlp_dt,31,53,64.0136066585224,2.064955053500723
paired_sparse,11,paired-sparse-id-0011,robust,gru_param_matched,31,53,60.44063019087332,1.9496977480926878
paired_sparse,11,paired-sparse-id-0011,robust,constant,31,53,71.68247529493507,2.312337912739841
paired_sparse,12,paired-sparse-id-0012,fast,cfc,35,87,34.35723434258514,0.9816352669310039
paired_sparse,12,paired-sparse-id-0012,fast,gru_dt,35,87,38.58827180012837,1.1025220514322391
