hazard_model,regime,policy,scenario,replicate,seed,events,generated,delivered,timely_critical,generated_critical,goal_utility_ratio,critical_success_rate,mean_latency,energy,outages,recoveries,reroutes,handovers,final_queued,final_inflight,state_hash
cfc,paired_sparse,throughput,1,0,682881298356813486,217,49,17,5,18,0.25447158608990683,0.2777777777777778,1.9064365483125438,36.547999999999995,5,3,21,6,31,1,0e5b48a6cb59f130a465a9111539d89ae361d1802dbb89b88706b4db4638731b
cfc,paired_sparse,throughput,1,1,8686844158653890247,258,64,25,5,25,0.18376389756402256,0.2,4.530400470217842,53.11599999999999,6,5,24,5,36,3,7d6fa85a44b5d47ea2fc66a4e79e10ba7f215122ae3344b42b4d3e9108e4464f
cfc,paired_sparse,semantic,1,0,682881298356813486,284,61,40,8,27,0.27923611111111113,0.2962962962962963,4.622163927150693,78.84400000000001,5,5,21,5,12,9,84f07915cef1d91c2f5be94e4c93397c68420a6dd76627e44f15d893c0f4f21a
cfc,paired_sparse,semantic,1,1,8686844158653890247,264,60,31,5,19,0.20603487490523134,0.2631578947368421,5.760991548203773,64.65999999999998,5,4,21,8,23,6,4a91b210681b1343718fc6a571b111de954696176d25e44b6df791dec388d22b
gru_dt,paired_sparse,throughput,1,0,682881298356813486,280,61,42,0,23,0.07009986595174264,0.0,7.042752101099162,95.89200000000004,4,4,18,5,10,9,253792ec857306590a4e59c1f73dd398231fe063ca22ac741b3d6af318dc4c0a
gru_dt,paired_sparse,throughput,1,1,8686844158653890247,258,65,23,3,22,0.12493342299932757,0.13636363636363635,6.058444338220946,50.395999999999994,6,6,22,5,33,9,de93d07ccaa79c21c0d77c55c8797857deaa75a4191ea1337b60629184686cfe
gru_dt,paired_sparse,semantic,1,0,682881298356813486,256,66,31,3,28,0.09848163030998856,0.10714285714285714,7.51159388318497,60.088,4,3,18,5,32,3,ecb0b6ae5da94f2948d0a57c69c1d685a82ec136e717359bc62f89cf4bf33a77
gru_dt,paired_sparse,semantic,1,1,8686844158653890247,233,67,13,3,27,0.09944093567251466,0.1111111111111111,2.780537680104638,21.424,6,4,22,9,54,0,e4060783597e6a4b723ea85694a2159ed7e67569608c134c343e49def6d79abc
gru_param_matched,paired_sparse,throughput,1,0,682881298356813486,277,58,35,1,21,0.09257049891540131,0.047619047619047616,6.560022268132072,82.376,6,5,23,9,17,6,d361acfe1d27e9c00c15c18242a7a11e0d523792c4edaef0b74f79a996165edf
gru_param_matched,paired_sparse,throughput,1,1,8686844158653890247,267,59,37,7,19,0.3527633587786261,0.3684210526315789,3.1037098994850494,90.388,6,4,21,5,22,0,3ddef24c8357c78dfe8f0e6144358f3674d01503021f403436e99c78e6d20917
gru_param_matched,paired_sparse,semantic,1,0,682881298356813486,225,61,20,4,13,0.25258040665434395,0.3076923076923077,3.433002792183037,48.583999999999996,4,2,16,9,41,0,f05e1872f4e055ac2f171fa95db392088fe033597177afb87d27845f0418d948
gru_param_matched,paired_sparse,semantic,1,1,8686844158653890247,288,65,42,10,24,0.38578202676864254,0.4166666666666667,2.950162180744916,90.81599999999999,6,6,17,7,14,9,42b2ecf975d57938ab4b7a437e1b1e0ba4f5fb33a9709f7372bca7e06670ae9f
constant,paired_sparse,throughput,1,0,682881298356813486,288,55,48,0,14,0.10139943872778304,0.0,7.404468298873634,119.81999999999998,4,4,18,9,0,7,4683b893ddc602e8b50e16da5419642b85490bd7598848652739b4bc0879ab98
constant,paired_sparse,throughput,1,1,8686844158653890247,313,68,57,8,29,0.281270405330372,0.27586206896551724,6.460947235552248,125.14800000000004,5,4,18,6,8,3,5fcfdef7a4b74e3cc2c6ded113f9ae3028a58de302c5b260d79484852727898e
constant,paired_sparse,semantic,1,0,682881298356813486,255,55,34,0,15,0.06900000000000003,0.0,6.600047172778189,76.15599999999999,5,4,18,7,18,3,d58f42a3d46cef2829a0b50b21f0fcce6227790381b74e048892b0c60af01bad
constant,paired_sparse,semantic,1,1,8686844158653890247,306,69,51,8,20,0.37031991672449693,0.4,4.770080057088571,113.604,6,4,21,6,18,0,69d8ad5856a925c806153186f7d8237eed60baeba3d683cc281bff6099358da0
oracle,paired_sparse,throughput,2,0,1933114542597371799,259,53,37,7,20,0.31548419429452595,0.35,4.607499192603664,74.79999999999997,5,4,24,3,10,6,58a35c5fac8cb34b72c96f5d9383d1bfb9ef12ab3abfa2f8db2016f9feec3b06
oracle,paired_sparse,throughput,2,1,3576444475163681009,271,64,44,9,20,0.3670243553008597,0.45,4.008683870436742,100.98799999999999,4,3,15,10,14,6,9877454bcbcbe050970fd189438cf480759026547434a785c102584f293ab8df
oracle,paired_sparse,semantic,2,0,1933114542597371799,281,60,44,7,23,0.2912346594740392,0.30434782608695654,4.306500211702069,85.39999999999996,5,4,24,4,10,6,7d139a2ee13f1d2d891a46087d3bea7c260849596faea1d028bcefed55dae2f7
