policy,replicate,seed,events,final_time,state_hash,generated,generated_critical,generated_background,delivered,delivered_critical,delivered_background,timely,timely_critical,timely_background,generated_utility,delivered_utility,timely_semantic_utility,energy,bytes_delivered,reroutes,handovers,mean_latency,max_queued,max_inflight,final_queued,final_inflight,critical_success_rate,background_success_rate,timely_task_rate,goal_utility_ratio,semantic_efficiency
throughput,215,2253342491011478098,521,60.0,4afb761c3f8c32696f7457b05707fbf315921bc3190165fa965ce5d64b1706a7,167,58,109,167,58,109,153,44,109,77.62000000000009,72.02457199999996,58.38177199999993,433.42000000000064,385.0,4,9,1.2072951290123386,8,8,0,0,0.7586206896551724,1.0,0.9161676646706587,0.7521485699561951,0.13470022610862406
throughput,216,9364473966574802564,358,60.0,ab71402c153d94f6f9853e8555aa3baacb0ceaf4bdd3b85f7b45cdd5df437fbb,114,34,80,114,34,80,107,28,79,48.39999999999998,43.67251599999999,38.30353599999999,307.84000000000015,274.0,0,13,1.0478363648408244,11,9,0,0,0.8235294117647058,0.9875,0.9385964912280702,0.7913953719008265,0.12442676715176705
throughput,217,8410012962337579049,363,60.0,81161c45819c7cb5d3fce7b33c6ed7d9888ec63af649fed2f3651e5d67061a25,118,38,80,118,38,80,103,31,72,52.399999999999984,47.550944,39.85018400000001,310.04000000000013,278.0,0,6,1.8369140114960492,11,9,0,0,0.8157894736842105,0.9,0.8728813559322034,0.760499694656489,0.1285323958198942
throughput,218,2034587588095477639,428,60.0,962988a19f73c32a2cd8e43659cf06999f63970e5985b4e1d48f808efa95d7e3,137,53,84,137,53,84,84,24,60,68.12000000000006,61.944199999999995,31.056032000000013,336.1400000000002,305.0,1,12,4.588176694525912,30,9,0,0,0.4528301886792453,0.7142857142857143,0.6131386861313869,0.45590182031708726,0.09239017076218241
throughput,219,1957088638311228419,410,60.0,9186f5056697ac5a0cf05b8f3ba11f02a3805c57ee19e6e9bbc08d89626cc293,130,34,96,130,34,96,105,23,82,51.27999999999997,45.834743999999986,33.58496000000002,361.6000000000002,322.0,1,15,2.5811382279982062,15,9,0,0,0.6764705882352942,0.8541666666666666,0.8076923076923077,0.6549329173166933,0.0928787610619469
