goal_utility_ratio,critical_success_rate,mean_latency,energy,events,outages,handovers,reroutes,model,trust,policy,scenario,replicate,seed,final_hash,thinning_rejections,regime,scenario_mobility,scenario_stress,scenario_channel,scenario_demand
0.76792,0.0,1.113358814540135,18.096,25,0,2,0,mechanistic,0.0,semantic,100,0,7902124388358536823,2e652d124823f970b371ad2357920a6bcb206fbc34e9ba27e3a47538639eadd9,50,high_mobility,,,,
0.76792,0.0,1.1149436774923045,18.096,25,0,2,0,mechanistic,0.0,throughput,100,0,7902124388358536823,14733ba5eb3cd306b9e7c01578265cbf3c6a77dad3acd51454ed5078ce5c913d,49,high_mobility,,,,
0.75552,0.0,1.1626202351009185,18.096,25,0,2,0,oracle,1.0,semantic,100,0,7902124388358536823,680c764666709295cf53ce90bc516ca52439373f527d917838d85fc1a0547f32,49,high_mobility,,,,
0.74312,0.0,1.0309840931823189,18.096,25,0,2,0,oracle,1.0,throughput,100,0,7902124388358536823,93337e792ef51ddaa6e855ded097ef4eecee87f195be566c1e87d62befd2d591,49,high_mobility,,,,
0.4928711111111111,0.0,0.8456363467313152,13.296,24,0,1,0,residual_intervention,0.5,semantic,100,0,7902124388358536823,3bae58c1b6430033297d9cc1b55ae7a08b69ee12f1a9e3583a292a316aec2bce,54,high_mobility,,,,
0.5116160000000001,0.0,0.945785720911212,15.696,27,0,1,0,residual_intervention,0.5,throughput,100,0,7902124388358536823,b1c0bce37b5c78884c64ddcc8c03c0d1bdd5a30ef9c7bd176d17ce20a570565f,50,high_mobility,,,,
0.2763377777777778,0.0,1.4115891244509908,7.199999999999999,21,0,0,0,residual_predictive,1.0,semantic,100,0,7902124388358536823,d8b5070b113ca9ab57e3ce0ea4fb8460b19dbd9863c42a6a85c248e89d9a3420,59,high_mobility,,,,
0.30648,0.0,1.2695569049104014,7.632,21,0,2,0,residual_predictive,1.0,throughput,100,0,7902124388358536823,836fe339607bccbdfbf82d3d1668655394b10c2207e18c62ba416fd7f023b627,62,high_mobility,,,,
0.2763377777777778,0.0,1.4115891244509908,7.199999999999999,21,0,0,0,residual_raw,1.0,semantic,100,0,7902124388358536823,f5c0f21ab271763df18788274ac173ba5139ac360ab89ae91794b3cd730c0b01,59,high_mobility,,,,
0.30648,0.0,1.2695569049104014,7.632,21,0,2,0,residual_raw,1.0,throughput,100,0,7902124388358536823,d9e060dc09f46ba8b408d3ec763c2ca21ad05dc208d24107d11e3a9a19766f6a,62,high_mobility,,,,
0.5959822222222223,0.0,0.933344562315426,15.696,25,0,1,0,residual_robust,0.25,semantic,100,0,7902124388358536823,c1bc4e700ca9c15aea03d88fc98eaf60c7fa312c287bb81c1a721c41d3d1a7e8,51,high_mobility,,,,
0.76792,0.0,1.1149436774923045,18.096,25,0,2,0,residual_robust,0.25,throughput,100,0,7902124388358536823,d6447e84dcdd7dbfe7d66b0c3451ba5de5709bcd75abed69508722d7afb0010a,49,high_mobility,,,,
0.9104,1.0,0.5511361873488426,9.592,19,0,1,0,mechanistic,0.0,semantic,100,1,13824968124673743074,e13f99626102b4a99651125ba182ff75efe53f067240b004438ab9e7d5f1839d,12,high_mobility,,,,
0.8021818181818182,1.0,0.4580170623399144,13.96,33,0,1,0,mechanistic,0.0,throughput,100,1,13824968124673743074,6222419949af8a37eb9e537a97990683b5677bc609a459085b2241dcd4ad2793,32,high_mobility,,,,
0.9104,1.0,0.5511361873488426,9.592,19,0,1,0,oracle,1.0,semantic,100,1,13824968124673743074,17700c633c814ab8bed83cd8b60a020f85d438f151a4b700b27a89f7a562190e,12,high_mobility,,,,
0.88208,1.0,0.4152518818336886,14.212,25,0,1,0,oracle,1.0,throughput,100,1,13824968124673743074,c54198030a8c08f5410ed964742a6de08170b5e72f6c7f92db129bfe031d89e3,11,high_mobility,,,,
0.9104,1.0,0.5511361873488426,9.592,19,0,1,0,residual_intervention,0.5,semantic,100,1,13824968124673743074,e566c60c27f14794836b0de7c7539dd084c0d6c423f0570e908819965a687f77,12,high_mobility,,,,
0.7966157575757575,1.0,0.7078190161295426,14.392,33,0,1,0,residual_intervention,0.5,throughput,100,1,13824968124673743074,b0207b05bae558d43768c0aaee7f156b85f34b1800c70ee35134a72f6b5878d7,29,high_mobility,,,,
0.9104,1.0,0.5511361873488426,9.592,19,0,1,0,residual_predictive,1.0,semantic,100,1,13824968124673743074,5dbb1ba64e06c569ae856866a85b36bc214709b57f22b5040cb186c9868fac4c,12,high_mobility,,,,
0.7775529411764706,1.0,0.6599153828824569,14.392,35,0,1,0,residual_predictive,1.0,throughput,100,1,13824968124673743074,6f345b0b8b7dfdc923e91a5918d84ec3fffea9dc1559f7a661477c9ced6dd59b,33,high_mobility,,,,
0.9104,1.0,0.5511361873488426,9.592,19,0,1,0,residual_raw,1.0,semantic,100,1,13824968124673743074,5932689db6444c1b25fe1a85ec3e243a32f04c7a10adbf0d1834a01c4bacd5ea,12,high_mobility,,,,
0.7775529411764706,1.0,0.6599153828824569,14.392,35,0,1,0,residual_raw,1.0,throughput,100,1,13824968124673743074,2a30e7d40614cd3037dcb60913c91cf4c56d1935013ef1329eceaa158a8f0030,33,high_mobility,,,,
0.9104,1.0,0.5511361873488426,9.592,19,0,1,0,residual_robust,0.25,semantic,100,1,13824968124673743074,c9d96a850e4e12f1c0229a93df0b3ebada5456e87b45c9fef054f8c79ec52c11,12,high_mobility,,,,
0.7731858823529411,1.0,0.6515009758020254,14.392,35,0,1,0,residual_robust,0.25,throughput,100,1,13824968124673743074,621ecba322e19346a563f083aec30a5b8800e2a403699edb7245410f7e0a1221,34,high_mobility,,,,
0.6270270270270272,1.0,0.1226910004896142,1.0,9,0,0,0,mechanistic,0.0,semantic,101,0,11555306694780742498,4ff09793b584a9557a71892e992e09aaaa79792dc9d62d870e7147e5c4f8b64b,19,high_mobility,,,,
