goal_utility_ratio,critical_success_rate,mean_latency,energy,events,outages,handovers,reroutes,model,trust,policy,scenario,replicate,seed,final_hash,thinning_rejections,regime,scenario_mobility,scenario_stress,scenario_channel,scenario_demand
0.5399999999999999,0.75,0.4679052661337173,3.54,24,0,2,0,mechanistic_calibrated,0.0,semantic,5100,0,1.7951187171614538e+19,fea0007726ce996851be1f76334d7da3d63403c7d97e7c8f69dabfdba8fc4663,34,high_mobility,1.7859638894910563,1.0790265245571602,1.0506379877215897,1.133462311526767
0.5470967741935484,0.75,0.4781421477713901,3.3599999999999994,24,0,2,0,mechanistic_calibrated,0.0,throughput,5100,0,1.7951187171614538e+19,32a25b3012a99d18f48a0d1f9f4bab09e807068cb098495efff1674a3eaced06,34,high_mobility,1.7859638894910563,1.0790265245571602,1.0506379877215897,1.133462311526767
0.5699354838709677,0.75,0.5451811142867033,5.94,25,0,2,0,oracle,1.0,semantic,5100,0,1.7951187171614538e+19,85a5ce13605129e6415d62032857cdd2ed8b6ea060837f72f22a8010a3bf4d40,35,high_mobility,1.7859638894910563,1.0790265245571602,1.0506379877215897,1.133462311526767
0.5653333333333334,0.75,0.4781421477713901,3.3599999999999994,23,0,2,0,oracle,1.0,throughput,5100,0,1.7951187171614538e+19,fb0f01736a9fd278215ede00f2466e9757cc7793b04f5c5f5bfc75e0cd3dc86b,33,high_mobility,1.7859638894910563,1.0790265245571602,1.0506379877215897,1.133462311526767
0.7048421052631577,1.0,0.5212187367428972,3.54,21,0,2,0,residual_idcal,0.5,semantic,5100,0,1.7951187171614538e+19,beeddee5afb62de8eee8189d142e7de5b4ee79f0e6734fa68b806e1e1902d6c4,29,high_mobility,1.7859638894910563,1.0790265245571602,1.0506379877215897,1.133462311526767
0.6651674074074074,0.75,0.5153404680095363,5.58,17,0,2,0,residual_idcal,0.5,throughput,5100,0,1.7951187171614538e+19,e8cafe6052a2f436683bb5a46698573625822a1f6fb91c246117431cc8cfbf03,10,high_mobility,1.7859638894910563,1.0790265245571602,1.0506379877215897,1.133462311526767
0.6822892307692308,0.75,0.6173533443602461,5.76,16,0,2,0,residual_predictive,1.0,semantic,5100,0,1.7951187171614538e+19,47eb39860cfa3a22ad09b9e3634c79ae2637f00d4ee74ba4e9ee19f936a6df58,13,high_mobility,1.7859638894910563,1.0790265245571602,1.0506379877215897,1.133462311526767
0.6907507692307693,0.75,0.6051925334172239,5.58,16,0,2,0,residual_predictive,1.0,throughput,5100,0,1.7951187171614538e+19,5ea745fbc28d8208f77c4004bc4e2093bc67d04924e2ffd60e429914d191f90a,13,high_mobility,1.7859638894910563,1.0790265245571602,1.0506379877215897,1.133462311526767
0.7048421052631577,1.0,0.5212187367428972,3.54,21,0,2,0,residual_quarter,0.25,semantic,5100,0,1.7951187171614538e+19,53a2700980ea9a9e8da9345ee705cbf290f21f11616e1c4a462478c6a669f796,29,high_mobility,1.7859638894910563,1.0790265245571602,1.0506379877215897,1.133462311526767
0.5470967741935484,0.75,0.4781421477713901,3.3599999999999994,24,0,2,0,residual_quarter,0.25,throughput,5100,0,1.7951187171614538e+19,0f8008d56e268a05303e14d8ab5d060d723d5008f537784b6bc7031a4f73d7c0,34,high_mobility,1.7859638894910563,1.0790265245571602,1.0506379877215897,1.133462311526767
0.5966141935483871,0.75,1.1741696204113394,11.992,30,0,3,0,mechanistic_calibrated,0.0,semantic,5100,1,2.9697217254898217e+18,c59a1071c51b373c997d9b2e95583080f53467f4e2ff1f708ee858a65db284b3,47,high_mobility,1.7859638894910563,1.0790265245571602,1.0506379877215897,1.133462311526767
0.5593227184466019,0.6666666666666666,1.1975015053153075,13.392,30,0,3,0,mechanistic_calibrated,0.0,throughput,5100,1,2.9697217254898217e+18,2f3e061e9d58ecb834bea2d860f79745efe52645d18fb615742a72f7c79481d5,46,high_mobility,1.7859638894910563,1.0790265245571602,1.0506379877215897,1.133462311526767
0.8070118681318681,1.0,0.5181048499079332,5.76,20,0,2,0,oracle,1.0,semantic,5100,1,2.9697217254898217e+18,8827d5afeb9fe192f52e9343c178e5073498a61002e553c978ba6d73d6e6fd7e,12,high_mobility,1.7859638894910563,1.0790265245571602,1.0506379877215897,1.133462311526767
0.8070118681318681,1.0,0.5306170447644176,5.76,20,0,2,0,oracle,1.0,throughput,5100,1,2.9697217254898217e+18,8b640e053667a88ca77720d13589a3b706d1c7ce8fb6cc1294c480e9d8408043,12,high_mobility,1.7859638894910563,1.0790265245571602,1.0506379877215897,1.133462311526767
